date,funding_sum,funding_mean,n
2026-04-22,0.0002,0.0001,2
2026-04-23,0.00011832,3.944e-05,3
2026-04-24,0.00013502000000000002,4.500666666666667e-05,3
2026-04-25,0.00017846000000000002,5.9486666666666674e-05,3
2026-04-26,0.00014799,4.933e-05,3
2026-04-27,-1.5730000000000007e-05,-5.243333333333335e-06,3
2026-04-28,0.00016727,5.575666666666666e-05,3
2026-04-29,2.4780000000000017e-05,8.260000000000006e-06,3
2026-04-30,0.00020796,6.932000000000001e-05,3
2026-05-01,0.00015758,5.2526666666666666e-05,3
2026-05-02,7.970000000000007e-06,2.656666666666669e-06,3
2026-05-03,4.4050000000000014e-05,1.4683333333333337e-05,3
2026-05-04,0.00030000000000000003,0.0001,3
2026-05-05,0.00013761,4.587e-05,3
2026-05-06,-0.0001392,-4.6399999999999996e-05,3
2026-05-07,4.2370000000000016e-05,1.412333333333334e-05,3
2026-05-08,0.00021246,7.082e-05,3
2026-05-09,0.00011766000000000001,3.922e-05,3
2026-05-10,0.00021459000000000002,7.153e-05,3
2026-05-11,0.00015450000000000001,5.1500000000000005e-05,3
2026-05-12,0.00012734,4.244666666666667e-05,3
2026-05-13,5.2230000000000006e-05,1.741e-05,3
2026-05-14,-2.544e-05,-8.48e-06,3
2026-05-15,6.052e-05,2.0173333333333336e-05,3
2026-05-16,-0.00014836,-4.945333333333333e-05,3
2026-05-17,0.00016098000000000002,5.3660000000000005e-05,3
2026-05-18,-0.00020875,-6.958333333333334e-05,3
2026-05-19,0.0002469,8.23e-05,3
2026-05-20,7.376e-05,2.4586666666666666e-05,3
2026-05-21,-0.00011387,-3.795666666666667e-05,3
2026-05-22,7.329999999999999e-05,2.4433333333333332e-05,3
2026-05-23,-1.8730000000000005e-05,-6.243333333333335e-06,3
2026-05-24,-9.352e-05,-3.1173333333333335e-05,3
2026-05-25,0.00017484,5.828e-05,3
2026-05-26,-6.471999999999999e-05,-2.157333333333333e-05,3
2026-05-27,-0.00052199,-0.00017399666666666666,3
2026-05-28,-0.00037041,-0.00012347,3
2026-05-29,0.00027208,9.069333333333334e-05,3
2026-05-30,0.00014504,4.834666666666667e-05,3
2026-05-31,0.00012578,4.1926666666666666e-05,3
2026-06-01,-0.00026587,-8.862333333333333e-05,3
2026-06-02,0.00010948,3.649333333333333e-05,3
2026-06-03,-0.00027377,-9.125666666666666e-05,3
2026-06-04,-0.0010555299999999998,-0.0003518433333333333,3
2026-06-05,-0.00069935,-0.00023311666666666665,3
2026-06-06,-0.0007305,-0.0002435,3
2026-06-07,-0.0005137599999999999,-0.0001712533333333333,3
2026-06-08,0.00019703,6.567666666666667e-05,3
2026-06-09,-7.679e-05,-2.559666666666667e-05,3
2026-06-10,-9.202e-05,-3.067333333333334e-05,3
2026-06-11,-0.00022762,-7.587333333333333e-05,3
2026-06-12,3.077e-05,1.0256666666666666e-05,3
2026-06-13,0.00012165,4.055e-05,3
2026-06-14,-0.00029828,-9.942666666666666e-05,3
2026-06-15,0.00026995000000000003,8.998333333333334e-05,3
2026-06-16,0.00011788,3.929333333333333e-05,3
2026-06-17,0.00017256000000000001,5.7520000000000005e-05,3
2026-06-18,-0.00011388,-3.796e-05,3
2026-06-19,0.00025035,8.345e-05,3
2026-06-20,-1.9300000000000035e-06,-6.433333333333345e-07,3
2026-06-21,3.302e-05,1.1006666666666666e-05,3
2026-06-22,9.027e-05,3.009e-05,3
2026-06-23,-0.00013874,-4.6246666666666665e-05,3
2026-06-24,0.00013002,4.334e-05,3
2026-06-25,8.717000000000002e-05,2.9056666666666673e-05,3
2026-06-26,0.0001453,4.8433333333333336e-05,3
2026-06-27,0.00016961,5.6536666666666664e-05,3
