date,funding_sum,funding_mean,n
2026-04-22,6.829000000000001e-05,3.4145000000000006e-05,2
2026-04-23,0.00012594,4.198e-05,3
2026-04-24,0.00013991,4.663666666666667e-05,3
2026-04-25,0.00017675000000000001,5.891666666666667e-05,3
2026-04-26,0.00021108,7.036e-05,3
2026-04-27,5.748999999999999e-05,1.916333333333333e-05,3
2026-04-28,8.036999999999999e-05,2.6789999999999996e-05,3
2026-04-29,0.00010975000000000001,3.658333333333334e-05,3
2026-04-30,9.169e-05,3.056333333333333e-05,3
2026-05-01,-0.00010747,-3.582333333333333e-05,3
2026-05-02,-6.660000000000001e-06,-2.2200000000000003e-06,3
2026-05-03,6.346e-05,2.1153333333333336e-05,3
2026-05-04,-1.7370000000000005e-05,-5.790000000000001e-06,3
2026-05-05,0.00015459,5.1529999999999996e-05,3
2026-05-06,0.00014171000000000002,4.7236666666666675e-05,3
2026-05-07,0.00022958,7.652666666666667e-05,3
2026-05-08,0.00013991,4.663666666666667e-05,3
2026-05-09,6.594000000000001e-05,2.1980000000000003e-05,3
2026-05-10,-0.00014947000000000002,-4.982333333333334e-05,3
2026-05-11,0.00029392000000000003,9.797333333333334e-05,3
2026-05-12,0.00021077999999999998,7.026e-05,3
2026-05-13,9.972e-05,3.324e-05,3
2026-05-14,0.00016118,5.372666666666667e-05,3
2026-05-15,4.595e-05,1.5316666666666665e-05,3
2026-05-16,0.00013237,4.412333333333334e-05,3
2026-05-17,1.2520000000000002e-05,4.173333333333334e-06,3
2026-05-18,0.00011937,3.9790000000000004e-05,3
2026-05-19,-7.999999999999923e-08,-2.6666666666666412e-08,3
2026-05-20,2.110000000000005e-06,7.033333333333351e-07,3
2026-05-21,-5.490000000000003e-06,-1.8300000000000011e-06,3
2026-05-22,0.00018637,6.212333333333334e-05,3
2026-05-23,0.00015751,5.2503333333333336e-05,3
2026-05-24,0.00017083000000000002,5.694333333333334e-05,3
2026-05-25,0.00012157,4.052333333333333e-05,3
2026-05-26,0.00011496,3.832e-05,3
2026-05-27,0.00017565,5.854999999999999e-05,3
2026-05-28,-3.7499999999999963e-06,-1.2499999999999988e-06,3
2026-05-29,0.0001745,5.816666666666667e-05,3
2026-05-30,-2.937e-05,-9.79e-06,3
2026-05-31,0.00016609,5.536333333333333e-05,3
2026-06-01,0.0001459,4.8633333333333334e-05,3
2026-06-02,0.00020221,6.740333333333334e-05,3
2026-06-03,6.576e-05,2.1919999999999997e-05,3
2026-06-04,0.00010229,3.409666666666667e-05,3
2026-06-05,0.00013780999999999998,4.593666666666666e-05,3
2026-06-06,8.931e-05,2.9769999999999998e-05,3
2026-06-07,7.002e-05,2.334e-05,3
2026-06-08,0.00011393,3.7976666666666665e-05,3
2026-06-09,8.297e-05,2.7656666666666666e-05,3
2026-06-10,0.00011504000000000001,3.834666666666667e-05,3
2026-06-11,0.00017882,5.9606666666666666e-05,3
2026-06-12,0.00012731,4.2436666666666666e-05,3
2026-06-13,-1.7500000000000019e-06,-5.833333333333339e-07,3
2026-06-14,7.387e-05,2.4623333333333332e-05,3
2026-06-15,0.00018206,6.068666666666667e-05,3
2026-06-16,0.00011363000000000001,3.787666666666667e-05,3
2026-06-17,0.00013044,4.3480000000000004e-05,3
2026-06-18,0.00010793,3.597666666666667e-05,3
2026-06-19,0.00015323,5.1076666666666665e-05,3
2026-06-20,5.7589999999999996e-05,1.9196666666666665e-05,3
2026-06-21,9.632e-05,3.210666666666667e-05,3
2026-06-22,3.603e-05,1.201e-05,3
2026-06-23,3.440000000000001e-06,1.146666666666667e-06,3
2026-06-24,-4.496999999999999e-05,-1.4989999999999997e-05,3
2026-06-25,9.575999999999999e-05,3.192e-05,3
2026-06-26,0.00011533000000000001,3.844333333333334e-05,3
2026-06-27,-0.00016311,-5.437e-05,3
